Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;Totalt;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;3;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt i retning Tomasjord;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;1;69;100;1;1;0;1;98,55;56;12;1;0;11;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;2;87;100;1;1;0;0;100;73;14;5;3;4;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt i retning TROMSDALEN;87;100;1;1;0;0;100;73;14;5;3;4;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt i retning TROMSØYA;69;100;1;1;0;1;98,55;56;12;1;0;11;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt;156;100;1;1;0;1;99,36;129;26;6;3;15;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;1;36;100;1;1;0;0;100;29;7;3;3;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;2;38;100;1;1;0;0;100;35;3;2;1;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt i retning TROMSDALEN;38;100;1;1;0;0;100;35;3;2;1;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt i retning TROMSØYA;36;100;1;1;0;0;100;29;7;3;3;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt;74;100;1;1;0;0;100;64;10;5;4;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;1;25;100;1;1;0;0;100;21;4;3;0;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;2;19;100;1;1;0;0;100;16;3;0;3;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt i retning TROMSDALEN;19;100;1;1;0;0;100;16;3;0;3;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt i retning TROMSØYA;25;100;1;1;0;0;100;21;4;3;0;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt;44;100;1;1;0;0;100;37;7;3;3;1;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;1;20;100;1;1;0;0;100;20;0;0;0;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;2;26;100;1;1;0;0;100;19;7;1;3;0;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt i retning TROMSDALEN;26;100;1;1;0;0;100;19;7;1;3;0;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt i retning TROMSØYA;20;100;1;1;0;0;100;20;0;0;0;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt;46;100;1;1;0;0;100;39;7;1;3;0;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;1;49;100;1;1;0;0;100;49;0;0;0;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;2;24;100;1;1;0;0;100;16;8;4;4;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt i retning TROMSDALEN;24;100;1;1;0;0;100;16;8;4;4;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt i retning TROMSØYA;49;100;1;1;0;0;100;49;0;0;0;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt;73;100;1;1;0;0;100;65;8;4;4;0;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;1;96;100;1;1;0;0;100;86;10;2;0;7;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;2;64;100;1;1;0;0;100;47;17;3;4;9;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt i retning TROMSDALEN;64;100;1;1;0;0;100;47;17;3;4;9;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt i retning TROMSØYA;96;100;1;1;0;0;100;86;10;2;0;7;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt;160;100;1;1;0;0;100;133;27;5;4;16;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;1;368;100;1;1;0;2;99,46;340;26;1;4;15;6;5;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;2;171;100;1;1;0;0;100;137;34;8;9;17;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt i retning TROMSDALEN;171;100;1;1;0;0;100;137;34;8;9;17;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt i retning TROMSØYA;368;100;1;1;0;2;99,46;340;26;1;4;15;6;5;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt;539;100;1;1;0;2;99,63;477;60;9;13;32;6;5;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;1;762;100;1;1;0;0;100;721;41;9;9;21;2;1;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;2;369;100;1;1;0;0;100;304;65;25;14;22;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt i retning TROMSDALEN;369;100;1;1;0;0;100;304;65;25;14;22;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt i retning TROMSØYA;762;100;1;1;0;0;100;721;41;9;9;21;2;1;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt;1131;100;1;1;0;0;100;1025;106;34;23;43;6;5;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;1;747;100;1;1;0;1;99,87;701;45;11;9;24;1;0;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;2;444;100;1;1;0;0;100;346;98;45;24;25;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt i retning TROMSDALEN;445;100;1;1;0;0;100;346;99;45;25;25;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt i retning TROMSØYA;746;100;1;1;0;1;99,87;701;44;11;8;24;1;0;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt;1191;100;1;1;0;1;99,92;1047;143;56;33;49;5;4;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;1;532;100;1;1;0;0;100;487;45;17;5;21;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;2;424;100;1;1;0;0;100;351;73;32;15;20;6;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt i retning TROMSDALEN;425;100;1;1;0;0;100;352;73;32;15;20;6;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt i retning TROMSØYA;531;100;1;1;0;0;100;486;45;17;5;21;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt;956;100;1;1;0;0;100;838;118;49;20;41;8;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;1;543;100;1;1;0;0;100;508;35;6;9;18;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;2;456;100;1;1;0;0;100;370;86;42;20;23;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt i retning TROMSDALEN;456;100;1;1;0;0;100;370;86;42;20;23;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt i retning TROMSØYA;543;100;1;1;0;0;100;508;35;6;9;18;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt;999;100;1;1;0;0;100;878;121;48;29;41;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;1;566;100;1;1;0;0;100;534;32;4;7;17;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;2;520;100;1;1;0;0;100;450;70;33;15;15;7;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt i retning TROMSDALEN;520;100;1;1;0;0;100;450;70;33;15;15;7;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt i retning TROMSØYA;566;100;1;1;0;0;100;534;32;4;7;17;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt;1086;100;1;1;0;0;100;984;102;37;22;32;11;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;1;630;100;1;1;0;2;99,68;582;46;19;11;15;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;2;573;100;1;1;0;0;100;500;73;32;18;14;9;9;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt i retning TROMSDALEN;573;100;1;1;0;0;100;500;73;32;18;14;9;9;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt i retning TROMSØYA;630;100;1;1;0;2;99,68;582;46;19;11;15;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt;1203;100;1;1;0;2;99,83;1082;119;51;29;29;10;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;1;565;100;1;1;0;1;99,82;521;43;16;9;17;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;2;576;100;1;1;0;0;100;486;90;40;22;18;10;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt i retning TROMSDALEN;576;100;1;1;0;0;100;486;90;40;22;18;10;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt i retning TROMSØYA;565;100;1;1;0;1;99,82;521;43;16;9;17;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt;1141;100;1;1;0;1;99,91;1007;133;56;31;35;11;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;1;625;100;1;1;0;0;100;579;46;9;14;23;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;2;749;100;1;1;0;0;100;655;94;46;20;23;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt i retning TROMSDALEN;749;100;1;1;0;0;100;655;94;46;20;23;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt i retning TROMSØYA;625;100;1;1;0;0;100;579;46;9;14;23;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt;1374;100;1;1;0;0;100;1234;140;55;34;46;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;1;633;100;1;1;0;0;100;584;49;11;11;26;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;2;897;100;1;1;0;0;100;807;90;45;17;27;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt i retning TROMSDALEN;897;100;1;1;0;0;100;807;90;45;17;27;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt i retning TROMSØYA;633;100;1;1;0;0;100;584;49;11;11;26;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt;1530;100;1;1;0;0;100;1391;139;56;28;53;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;1;635;100;1;1;0;2;99,69;597;36;9;4;20;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;2;878;100;1;1;0;0;100;804;74;41;5;24;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt i retning TROMSDALEN;878;100;1;1;0;0;100;804;74;41;5;24;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt i retning TROMSØYA;635;100;1;1;0;2;99,69;597;36;9;4;20;3;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt;1513;100;1;1;0;2;99,87;1401;110;50;9;44;7;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;1;576;100;1;1;0;2;99,65;546;28;2;9;17;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;2;636;100;1;1;0;0;100;569;67;35;9;18;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt i retning TROMSDALEN;636;100;1;1;0;0;100;569;67;35;9;18;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt i retning TROMSØYA;576;100;1;1;0;2;99,65;546;28;2;9;17;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt;1212;100;1;1;0;2;99,83;1115;95;37;18;35;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;1;549;100;1;1;0;0;100;524;25;3;9;13;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;2;587;100;1;1;0;0;100;537;50;20;13;15;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt i retning TROMSDALEN;587;100;1;1;0;0;100;537;50;20;13;15;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt i retning TROMSØYA;549;100;1;1;0;0;100;524;25;3;9;13;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt;1136;100;1;1;0;0;100;1061;75;23;22;28;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;1;515;100;1;1;0;1;99,81;489;25;4;7;13;1;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;2;552;100;1;1;0;0;100;500;52;22;10;16;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt i retning TROMSDALEN;553;100;1;1;0;0;100;500;53;22;10;16;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt i retning TROMSØYA;514;100;1;1;0;1;99,81;489;24;4;7;13;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt;1067;100;1;1;0;1;99,91;989;77;26;17;29;5;5;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;1;370;100;1;1;0;0;100;354;16;2;3;11;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;2;466;100;1;1;0;0;100;430;36;18;6;10;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt i retning TROMSDALEN;466;100;1;1;0;0;100;430;36;18;6;10;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt i retning TROMSØYA;370;100;1;1;0;0;100;354;16;2;3;11;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt;836;100;1;1;0;0;100;784;52;20;9;21;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;1;351;100;1;1;0;1;99,72;336;14;0;3;9;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;2;456;100;1;1;0;0;100;426;30;9;8;11;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt i retning TROMSDALEN;456;100;1;1;0;0;100;426;30;9;8;11;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt i retning TROMSØYA;351;100;1;1;0;1;99,72;336;14;0;3;9;2;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt;807;100;1;1;0;1;99,88;762;44;9;11;20;4;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;1;230;100;1;1;0;2;99,13;213;15;3;1;11;0;0;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;2;380;100;1;1;0;0;100;356;24;11;4;8;1;1;0
