Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;6003;5342;6664;100;30;30;0;0;100;Totalt i retning Tomasjord;5446;557;215;226;46;70;66;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;6004;5343;6665;100;30;30;0;1;100;Totalt;5446;557;215;226;46;70;66;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;838;700;976;100;31;31;0;1;99,9;1;777;60;47;13;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;5281;4816;5746;100;31;31;0;0;100;3;4776;504;177;207;45;76;72;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;2;0;4;100;31;31;0;1;50;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;6117;5520;6714;100;31;31;0;0;100;Totalt i retning Tomasjord;5553;563;223;219;46;76;72;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;6119;5522;6716;100;31;31;0;1;100;Totalt;5553;564;223;220;46;76;72;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;799;672;926;100;30;30;0;1;99,9;1;746;52;43;8;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;5189;4751;5627;100;30;30;0;1;100;3;4734;454;172;173;42;68;65;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;1;0;2;100;30;30;0;0;100;Totalt i retning Tromsøya;0;1;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;5987;5424;6550;100;30;30;0;1;100;Totalt i retning Tomasjord;5480;506;215;180;43;68;65;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;5988;5425;6551;100;30;30;0;1;100;Totalt;5480;507;215;180;43;68;65;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;655;504;806;100;31;31;0;0;100;1;615;40;34;5;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;4599;4041;5157;100;31;31;0;0;100;3;4272;327;125;115;34;52;49;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;5254;4550;5958;100;31;31;0;0;100;Totalt i retning Tomasjord;4887;366;159;120;35;53;50;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;5254;4550;5958;100;31;31;0;0;100;Totalt;4888;366;159;120;35;53;50;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;747;621;873;100;31;31;0;0;100;1;698;49;43;5;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;4898;4462;5334;100;31;31;0;0;100;3;4515;383;147;127;46;62;59;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5644;5086;6202;100;31;31;0;0;100;Totalt i retning Tomasjord;5212;431;190;132;46;63;60;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5645;5087;6203;100;31;31;0;0;100;Totalt;5213;432;190;133;46;63;60;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;769;640;898;100;28;28;0;0;100;1;719;50;42;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5027;4562;5492;100;28;28;0;0;100;3;4630;398;150;135;46;67;64;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;1;0;2;100;28;28;0;0;100;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5796;5206;6386;100;28;28;0;0;100;Totalt i retning Tomasjord;5348;448;192;141;47;67;64;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5797;5207;6387;100;28;28;0;1;100;Totalt;5348;448;192;141;47;67;64;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;724;586;862;100;31;31;0;1;99,9;1;674;50;43;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;4799;4347;5251;100;31;31;0;1;100;3;4420;379;140;129;45;65;61;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;0;1;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;5521;4943;6099;100;31;31;0;0;100;Totalt i retning Tomasjord;5093;428;183;134;46;66;62;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;5522;4944;6100;100;31;31;0;0;100;Totalt;5093;429;183;135;46;66;62;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;632;485;779;100;30;30;0;0;100;1;590;42;36;5;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;4571;3970;5172;100;30;30;0;0;100;3;4212;359;132;126;43;58;55;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;1;0;2;100;30;30;0;1;0;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;5203;4458;5948;100;30;30;0;1;100;Totalt i retning Tomasjord;4801;401;169;131;43;58;55;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;5203;4458;5948;100;30;30;0;0;100;Totalt;4801;401;169;131;43;58;55;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;799;635;963;100;31;31;0;0;100;1;738;61;45;13;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;5009;4487;5531;100;31;31;0;0;100;3;4560;449;156;186;46;61;58;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;2;-1;5;100;31;31;0;0;100;Totalt i retning Tromsøya;0;2;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;5806;5135;6477;100;31;31;0;0;100;Totalt i retning Tomasjord;5297;509;201;198;48;62;59;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;5808;5137;6479;100;31;31;0;0;100;Totalt;5297;511;201;199;48;62;59;3
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;738;591;885;100;30;30;0;0;100;1;680;58;45;12;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;4894;4370;5418;100;30;30;0;1;100;3;4389;504;177;208;48;72;68;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;2;0;4;100;30;30;0;1;50;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;5631;4962;6300;100;30;30;0;1;100;Totalt i retning Tomasjord;5069;561;221;219;49;72;68;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;5632;4963;6301;100;30;30;0;1;100;Totalt;5069;563;222;220;49;72;68;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;439;364;514;100;31;31;0;1;99,8;1;403;35;27;8;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;3867;3525;4209;100;31;31;0;0;100;3;3428;439;147;182;50;61;57;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;0;-1;1;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;4306;3892;4720;100;31;31;0;1;100;Totalt i retning Tomasjord;3831;475;173;190;50;61;57;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;4306;3892;4720;100;31;31;0;0;100;Totalt;3831;475;173;190;50;61;57;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;771;594;948;100;31;31;0;0;100;1;712;58;44;12;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;4817;4353;5281;100;31;31;0;0;100;3;4322;495;164;191;74;66;62;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;1;0;2;100;31;31;0;1;0;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;5588;4986;6190;100;31;31;0;0;100;Totalt i retning Tomasjord;5034;553;209;203;75;67;63;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;5588;4986;6190;100;31;31;0;0;100;Totalt;5034;554;209;203;75;67;63;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;847;695;999;100;30;30;0;0;100;1;783;64;51;11;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;5144;4631;5657;100;30;30;0;0;100;3;4609;534;180;199;83;72;67;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;5990;5329;6651;100;30;30;0;0;100;Totalt i retning Tomasjord;5392;598;231;210;84;73;68;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;5991;5330;6652;100;30;30;0;1;100;Totalt;5392;598;231;210;84;73;68;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;883;744;1022;100;31;31;0;0;100;1;811;72;57;13;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;5315;4843;5787;100;31;31;0;0;100;3;4788;527;177;193;83;74;69;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;2;0;4;100;31;31;0;1;50;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;6197;5590;6804;100;31;31;0;1;100;Totalt i retning Tomasjord;5599;598;234;205;84;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;6198;5591;6805;100;31;31;0;1;100;Totalt;5599;599;234;206;84;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;884;727;1041;100;30;30;0;1;99,9;1;813;70;57;11;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;5073;4631;5515;100;30;30;0;0;100;3;4607;466;155;154;83;74;69;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;2;1;3;100;30;30;0;0;100;Totalt i retning Tromsøya;1;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;5955;5367;6543;100;30;30;0;1;100;Totalt i retning Tomasjord;5420;534;211;164;84;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;5957;5369;6545;100;30;30;0;1;100;Totalt;5420;535;211;165;84;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;674;518;830;100;31;31;0;0;100;1;627;47;40;6;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;4518;3968;5068;100;31;31;0;0;100;3;4157;361;120;117;67;57;53;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;1;1;1;100;31;31;0;0;100;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;5192;4490;5894;100;31;31;0;0;100;Totalt i retning Tomasjord;4784;408;160;123;68;57;53;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;5193;4491;5895;100;31;31;0;1;100;Totalt;4784;408;160;123;68;57;53;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;799;658;940;100;31;31;0;0;100;1;739;60;49;9;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;4982;4512;5452;100;31;31;0;0;100;3;4549;433;152;138;80;63;59;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;5780;5173;6387;100;31;31;0;0;100;Totalt i retning Tomasjord;5288;492;201;146;81;63;59;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;5781;5174;6388;100;31;31;0;0;100;Totalt;5288;493;202;147;81;63;59;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;834;683;985;100;29;29;0;0;100;1;774;60;52;7;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;5154;4672;5636;100;29;29;0;1;100;3;4688;466;163;147;83;72;68;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;0;0;0;100;29;29;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;5987;5355;6619;100;29;29;0;0;100;Totalt i retning Tomasjord;5462;525;215;154;84;73;69;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;5988;5356;6620;100;29;29;0;1;100;Totalt;5462;525;215;154;84;73;69;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;535;418;652;100;31;31;0;1;99,8;1;491;43;37;5;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;3906;3417;4395;100;31;31;0;0;100;3;3501;405;132;126;69;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;4440;3837;5043;100;31;31;0;0;100;Totalt i retning Tomasjord;3992;448;169;131;70;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;4441;3838;5044;100;31;31;0;1;100;Totalt;3993;448;169;131;70;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;450;353;547;100;30;30;0;0;100;1;414;36;30;5;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;3708;3225;4191;100;30;30;0;0;100;3;3364;345;121;117;48;59;55;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;4158;3579;4737;100;30;30;0;0;100;Totalt i retning Tomasjord;3778;380;151;122;48;60;56;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;4158;3579;4737;100;30;30;0;0;100;Totalt;3778;380;151;122;48;60;56;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;627;488;766;100;31;31;0;1;99,8;1;572;54;40;11;2;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;4223;3741;4705;100;31;31;0;1;100;3;3792;430;140;155;70;64;60;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;5;0;10;100;31;31;0;1;80;Totalt i retning Tromsøya;1;3;0;1;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;4845;4230;5460;100;31;31;0;1;100;Totalt i retning Tomasjord;4363;481;180;165;71;65;61;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;4850;4234;5466;100;31;31;0;2;100;Totalt;4364;484;180;166;72;65;61;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;770;620;920;100;30;30;0;0;100;1;704;66;48;16;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;5108;4533;5683;100;30;30;0;1;100;3;4524;584;179;241;80;83;77;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;2;0;4;100;30;30;0;1;50;Totalt i retning Tromsøya;0;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;5877;5155;6599;100;30;30;0;1;100;Totalt i retning Tomasjord;5227;649;227;256;82;84;78;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-06-01T00:00+02:00;2020-07-01T00:00+02:00;2020;6;5878;5156;6600;100;30;30;0;1;100;Totalt;5228;650;227;258;82;84;78;6
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;469;368;570;100;31;31;0;0;100;1;427;41;30;10;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;4034;3682;4386;100;31;31;0;0;100;3;3571;463;150;191;55;67;62;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;4503;4072;4934;100;31;31;0;0;100;Totalt i retning Tomasjord;3999;504;180;201;56;68;63;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-07-01T00:00+02:00;2020-08-01T00:00+02:00;2020;7;4503;4072;4934;100;31;31;0;0;100;Totalt;3999;504;180;201;56;68;63;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;664;533;795;100;31;31;0;0;100;1;612;52;40;11;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;4844;4340;5348;100;31;31;0;0;100;3;4344;500;161;195;68;76;71;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;5508;4876;6140;100;31;31;0;0;100;Totalt i retning Tomasjord;4956;552;200;207;68;77;72;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-08-01T00:00+02:00;2020-09-01T00:00+02:00;2020;8;5509;4877;6141;100;31;31;0;1;100;Totalt;4956;552;200;207;68;77;72;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;864;714;1014;100;30;30;0;1;99,9;1;791;72;55;15;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2020-09-01T00:00+02:00;2020-10-01T00:00+02:00;2020;9;5209;4725;5693;100;30;30;0;0;100;3;4639;570;181;217;90;83;77;6
